,loss,val_loss
0,0.0008918822048620631,0.0014645969051481137
1,0.0008787467134340682,0.0015253507870442743
2,0.0008781105068347311,0.001429439336940084
3,0.0008649730652174609,0.0015326316081830916
4,0.0008619189896919758,0.0014238638131229102
5,0.0008394032407028551,0.0013993552582830472
6,0.0008536991253840006,0.0014260504970256731
7,0.0008240223179606985,0.0014697969245355364
8,0.0008434939477749429,0.0014900565512021475
9,0.0008430988875072375,0.0013882149775284079
10,0.0008245485938703865,0.0014277052736120686
11,0.0008166695260382064,0.0013714745219023721
12,0.0008024228473758536,0.001364254167321015
13,0.0007838354783730569,0.0013703075299074628
14,0.000790792842881247,0.0017001230427819603
15,0.000788787869593739,0.001490001606245367
16,0.0007704009067758504,0.0013533137448764635
17,0.0007666425315318821,0.0013336368972646459
18,0.0008141815856670773,0.0014014210424579258
19,0.0007782291388481959,0.0013012553165438322
20,0.0007724505480395322,0.0013468500688004325
21,0.0007627747473122806,0.0013609674328692116
22,0.0007488382889622361,0.001537986801726357
23,0.0007450589921413994,0.0013547660181087986
24,0.0007567236751049982,0.001302855031758125
25,0.0007257265457334948,0.00131452618263451
26,0.0007328044804934448,0.0013816487417503628
27,0.000732039900583387,0.001334014329356405
28,0.0007283151572704202,0.0013901490309574413
29,0.0007253194353535386,0.0013463288132663604
30,0.0007218838579048429,0.0014293632470071317
31,0.0007031556044215063,0.0013167357898123985
32,0.0007178301008942831,0.0013102092446302467
33,0.0007294370041959157,0.001289807435757709
34,0.0006838459834731883,0.0013051918105942742
35,0.0006885358735215316,0.0012928272487665966
36,0.000679122112639684,0.0013510112650692463
37,0.0006730352479613436,0.0012833810160990874
38,0.0006770781649765979,0.00131650002769915
39,0.0006862418681224844,0.0012545114470962084
40,0.0006604281571573434,0.0012811664509463985
41,0.0006627506484600003,0.0014199761840743277
42,0.0006682649379931892,0.0014510043852804405
43,0.0006602966180796076,0.0017510693243546586
44,0.0006553766069701431,0.0012396010952421797
45,0.0006446481847310447,0.001247956986837792
46,0.0006484794472308957,0.0013721364827053446
47,0.0006386142176175141,0.0013715517092144714
48,0.0006406854966792114,0.0012376724351373203
49,0.0006296008471305513,0.001236935531861096
