,loss,val_loss
0,0.04036784502115378,0.037261567264795306
1,0.034527930075700014,0.035273535563698354
2,0.033155091783932195,0.033537791388214756
3,0.03193299149327234,0.032076719614132394
4,0.03053753611310019,0.030875153066414706
5,0.029506095303837673,0.02962874153734378
6,0.02862179835378296,0.028681260670693414
7,0.027706916697501985,0.02779617096596169
8,0.026809364320615484,0.026977290318540806
9,0.025774215368047,0.0257890097375186
10,0.02460244255039338,0.024770896572549387
11,0.02372412445540056,0.02418102871556327
12,0.02313731078310804,0.023529714001518376
13,0.022674768852037844,0.023128745578370004
14,0.022293138525029114,0.02280531163626122
15,0.021906898449048508,0.022566682325219207
16,0.021550577999001348,0.022145775009719832
17,0.02121664458461855,0.021797623302576678
18,0.020933078047159243,0.021954699598674503
19,0.020694110366223137,0.021578704734455865
20,0.02046966153014017,0.021281662618495383
21,0.0202903138715766,0.021413152285341946
22,0.02017501973675162,0.020957955127617098
23,0.01999256343078879,0.0236620814240766
24,0.019893656646598524,0.0208712970029633
25,0.01976698343781147,0.022946254473249866
26,0.01965959228929422,0.02081491396112262
27,0.019568781345317882,0.025109328048409155
28,0.01946776161000891,0.020176023835281155
29,0.019375611804221978,0.020202344030422984
30,0.019306992271936236,0.021434970424984986
31,0.019235765679003213,0.020620892323412986
32,0.019127126609954356,0.01996449314338981
33,0.01906686747069739,0.02003577191312358
34,0.018998458812253836,0.01983250598862486
35,0.018923436848271982,0.021391675241713252
36,0.01884925258014826,0.02037225531519584
37,0.018770540348611864,0.020215393377924867
38,0.018702324231413416,0.020793341219706354
39,0.018615760738214224,0.02011803610707229
40,0.018536832801085538,0.019801559186768982
41,0.01847551908966218,0.019481400358227065
42,0.01843975477553763,0.019579495398222277
43,0.018344797801303173,0.019564561243608312
44,0.018275313705462943,0.019769466907348272
45,0.01821954883901472,0.021166880695887333
46,0.018183473229633946,0.01945036956864708
47,0.018137784751557633,0.019699169864069742
48,0.018054415371157716,0.019997423240598642
49,0.017981817531307353,0.019248682112907464
50,0.01794506958930694,0.019273555074941436
51,0.017878928955614593,0.019236920914559995
52,0.0178166263465263,0.019208463042412163
53,0.017786334950099184,0.019138079052263834
54,0.017725607004920926,0.019169806197004497
55,0.017661887157173983,0.01913916265486546
56,0.01759835222612974,0.019160451402641693
57,0.017573778829029944,0.019596580380819878
58,0.017515724987970164,0.01970204162710118
59,0.017448318440453015,0.018996484001290122
60,0.017390793946375355,0.019176445810018844
61,0.017327896941909282,0.01900661534998777
62,0.017273506333798382,0.01896602398241466
63,0.017212587054137127,0.01897504430193946
64,0.017166932828514378,0.018950401070826458
65,0.017124631670552438,0.018969504802294496
66,0.017082100034349346,0.019095778317665155
67,0.01698266968466451,0.018903195928290206
68,0.016909847220544637,0.018925261054680034
69,0.016877556680460714,0.01891639435066367
70,0.01680599017163561,0.01908243850295274
71,0.016739471076972403,0.019013487723357272
72,0.016678634101621334,0.018903537931026154
73,0.01663452377922905,0.018990797338620673
74,0.016570818483152457,0.018872464687194463
75,0.016501507172921297,0.019084246175469093
76,0.016415795674927604,0.0189155490752661
77,0.016374352849239455,0.018995056484105453
78,0.016306150311249167,0.01903889890549318
79,0.01624691786481946,0.01894449218404743
80,0.01616816185289413,0.019222799217644727
81,0.016112231413199462,0.018990723043680192
82,0.01606154496607958,0.019084387884106276
83,0.0159753437099534,0.019019337659174542
84,0.015893841716337464,0.019084020169838418
85,0.015832723033342936,0.019015491514835718
86,0.01575780219210764,0.019103828438048094
87,0.015692206774319126,0.019113074812405515
88,0.01563680486821757,0.019093287729148596
89,0.015573450127129901,0.019090662081286593
90,0.015512196090092767,0.019350151239701036
91,0.015449611130799373,0.01912445454805527
92,0.015367603671553258,0.019854883378687894
93,0.015324057436786782,0.019237906865353854
94,0.015249230558437412,0.019238131697166642
95,0.015177236430325024,0.019383746153622303
96,0.015112077590073414,0.019314503599450274
97,0.015036240387762802,0.019257305168880606
98,0.015010749169718984,0.019428491838416963
99,0.014945600340107584,0.019435581487585913
