,loss,val_loss
0,0.105139955361074,0.1409033422200185
1,0.07153418293433576,0.11108794853372395
2,0.057472658203738446,0.07250284218000916
3,0.04961332520035119,0.05060752073548875
4,0.045011734129954246,0.046072288602590564
5,0.04132068329590632,0.04746171846142355
6,0.03869591787658071,0.039937227739478054
7,0.03628724099277547,0.038970192437464336
8,0.03438754109089797,0.03491565441747881
9,0.032513675760661144,0.035170519239497634
10,0.031220188803992754,0.03145108605330845
11,0.02999211854521196,0.030775963950831934
12,0.028834342469920067,0.029351460378406184
13,0.02794700948428245,0.028533775429680663
14,0.027185358592145676,0.028619000934204965
15,0.026341849884749413,0.02718104570401165
16,0.02570493967297025,0.026519500478258674
17,0.02498734688803986,0.02651879865465299
18,0.024496057489632204,0.02528758647869218
19,0.023834115939608984,0.024787044068271258
20,0.023230106034227965,0.024342083818507644
21,0.022800469845470683,0.023630424385082047
22,0.022362021395531482,0.0238989919705211
23,0.021867344475621227,0.024048614874482156
24,0.021510380107500397,0.024249189093990146
25,0.0211842567093755,0.022212645411491393
26,0.0208957693815783,0.021845776257368752
27,0.020546892352267428,0.02241617089032002
28,0.0203558503954562,0.022087156849930872
29,0.020060817006980113,0.021182932353244636
30,0.019800824151978955,0.02065158820939514
31,0.019616884848225956,0.020659005824687347
32,0.019309057501882478,0.020590894282707627
33,0.019123210921588946,0.020013467967510225
34,0.01898311108325678,0.019907142228956492
35,0.018717952894629127,0.02004203296635511
36,0.01861704404900367,0.019919129236126844
37,0.018364637184278474,0.02084078111176221
38,0.018169813718510418,0.019170208865741514
39,0.01806428469404058,0.019146253512996547
40,0.017961686804614803,0.019555162638425827
41,0.017829722239407462,0.019160908783944147
42,0.01754562279658504,0.018697551265358926
43,0.01743848577571181,0.018775095094768508
44,0.017371412851684327,0.018741048155528194
45,0.017255253562461593,0.019453465587125636
46,0.017068845387211255,0.018431532804696064
47,0.016972291912941508,0.018626956184798815
48,0.016948415668971983,0.018054342712714985
49,0.016766281170808923,0.018378447797500863
50,0.016654259999716387,0.02116839515291295
51,0.016666454612914133,0.018551236412154053
52,0.01653913184013069,0.017819302943798732
53,0.016432639549152913,0.018604947732023473
54,0.016401198019889106,0.017634614191527637
55,0.016305336436404867,0.01831365463868627
56,0.016363144240612033,0.01835694102183828
57,0.01611682058374296,0.01786683477320761
58,0.016108087958673193,0.017944863241798472
59,0.016041060310949484,0.018941465638718517
60,0.015924807257878214,0.017338101797789898
61,0.01587931441474623,0.018172920439040886
62,0.015882558301780772,0.01749837411180982
63,0.015774604578792022,0.020986065184170344
64,0.01569319299203185,0.017642794465118985
65,0.0157169698783403,0.018594293183875534
66,0.015598994487372324,0.01832376739607667
67,0.015585380319159573,0.01750641369594718
68,0.015595147529594228,0.01805890514603201
69,0.015431429024787325,0.01769359346549466
70,0.015427158731727425,0.018104712826744567
71,0.01535561754884254,0.01742787163634345
72,0.015320992610132464,0.01732342841349683
73,0.015290248016154862,0.017356618465679995
74,0.01531991587742555,0.022353344579350273
